title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,originalLanguage,publishAt,rating,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking,reviewContext/Parking options,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Seating type,reviewContext/Service,reviewContext/Vegetarian options,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,translatedLanguage,visitedIn,reviewImageUrls/2,reviewImageUrls/3,reviewContext/Wait time,reviewImageUrls/4,reviewImageUrls/5,reviewContext/Group size,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewContext/Recommended dishes,reviewContext/Reservation,reviewContext/Dietary restrictions,reviewContext/Kid-friendliness,reviewContext/Special events,reviewContext/Special offers,is_spam,spam_reasons,word_count,char_count
Encik Tan,1,"Usually, Encik Tan is my go-to when I'm craving Curry Rice, but the service at this shop makes me never want to come encik tan ever again.
The portion is too small, and the rice was mushy and sticky. The curry given was so little that it barely covered the rice. The man  serving the food was also super rude.
It's disappointing...",2025-02-28T05:58:49.005Z,0,O K,47,True,,,en,5 months ago,,,,,,,,,Dine in,,3.0,1.0,1.0,ChZDSUhNMG9nS0VJQ0FnTURnbC1YbFB3EAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90D0qUGiKH73ADqHO1_a-QBieuAXWF1yWzF_iVzcTgVLnTDX1DVyjMI7IxwVo2gp6LnGQgrVhK6HY0v5sGSXASTKk1Ljio41X8k1kN4l6hp4ML7A_yq3ddQgdjSmxZyhks3OmYKI,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnbC1YbFB3EAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgMDgl-XlPw%7CCgsImaGFvgYQiN67Ag%7C?hl=en,103918998005370465329,https://lh3.googleusercontent.com/a-/ALV-UjUgvqTH6oPV6Wh54LWyk1yVaN9Dw9QWtlLMIXXo0sxDl9JMF7I=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/103918998005370465329?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,62,331
Encik Tan,1,"The food is very bad. The rice is so mushy and the curry so little, portion extremely small. When I ask for abit more curry the uncle say must pay 1 dollar more. Worst branch ever. Really ruin the reputation of encik tan. All the other branch tastes so gd but this is really disappointing. The uncle who served me also has a very bad attitude.",2025-02-28T05:51:41.807Z,0,coco poh,8,False,,,en,5 months ago,,Lunch,,,,,,,Dine in,,,1.0,1.0,ChZDSUhNMG9nS0VJQ0FnTURnbDhtTUxREAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnbDhtTUxREAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgMDgl8mMLQ%7CCgwI7Z2FvgYQiKaMgQM%7C?hl=en,107585263594696576294,https://lh3.googleusercontent.com/a/ACg8ocL0jHinWJ4pTB587feZFBCC506vRA_1iC96oM39AvX4hE7B4w=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/107585263594696576294?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,66,343
Encik Tan,1,"Had the Laksa and chicken cutlet rice in paper boxes.
However, the Laksa was served completely different from the advertised photo. This is a Star item but without the fried wantons and other condiments.
Will give it a miss after this trip.",2025-02-08T03:44:42.380Z,0,KL,319,True,,,en,Edited 6 months ago,,,,,,,,,,,3.0,2.0,1.0,ChdDSUhNMG9nS0VJQ0FnTUNBcmRIazZ3RRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90BHYnlMb2Oq9FyQrCTP07b3e2a0TQi5pdkIoqWP-3mVVpj-MpqaJjHAewJMtoDvSnf5f0gr65GVZ1ZoIWkXiVv8ttargz_l-6yWVZLZAGw4xOHl82GKvWJzrhewkzj83T2LnrTg,https://lh3.googleusercontent.com/geougc-cs/AB3l90Bur4gaws5Lh5CpracW0thH6FrewXfw5vFzouRYtpl2hhqI5NlCzcjfraepoL1P7mYKZnm19Pj4a70cdplVLOrR9KlTX7USqgbq-uY1Wg0P72MPwHTHBLTqpbTHF4viqcxbOXAU,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBcmRIazZ3RRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgMCArdHk6wE%7CCgwIqqabvQYQ-KO5tQE%7C?hl=en,102901540195344453604,https://lh3.googleusercontent.com/a/ACg8ocLuETTNKMOazwx27mzgpB6URKD1Y_Ky7SCdSdo-BE2qfORMqQ=s1920-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/102901540195344453604?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,42,240
Encik Tan,4,"The drinks are just overpriced honestly. Kopi/Teh is $1.80. But the food is pretty decent!
They’re open on weekends which is nice.
It’s super fast too.",2024-12-02T02:16:07.038Z,0,Cassia A,888,True,,,en,8 months ago,,Other,,,,,$1–10,,Dine in,,3.0,3.0,3.0,ChdDSUhNMG9nS0VJQ0FnSURQMXItYXFnRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90BWX99JueniXx67UrSmwMqYvsXC-qGdorSJ_BRNNokiNojxzxQy4tA1NX23i_fUXeCH0YaoJZB5uhr18hFESJ2ZbArw6EASirccEupJx-4IlXOYVsWH3Bj7Ng2G93mPclfvO-6S,https://lh3.googleusercontent.com/geougc-cs/AB3l90D58V-H2lB6NpwFnGsqZn6kW2HfbahHJo9_BbzcRK92QAsw8MPM7RmCxhEXArlzqwk8htIGVQmkKCShuTTL9XRH3ecSVraJmCG3lohMtMGpMq_ZGBhsX1P5M5HNa8kLCaL65-ka1g,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQMXItYXFnRRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgIDP1r-aqgE%7CCgsI57C0ugYQwJWrEg%7C?hl=en,117662481746295955146,https://lh3.googleusercontent.com/a-/ALV-UjWiHSlByWjxIguuUn6apkeaTt5XYI3Ikx5rGqcYmlCzflDnun1F4A=s1920-c-rp-mo-ba7-br100,https://www.google.com/maps/contrib/117662481746295955146?hl=en,,,,https://lh3.googleusercontent.com/geougc-cs/AB3l90A-WIdW2Xj6KeTpcE_nsvH8dq4gUYH5N4U-2Gs_v8RKg64x8pMwWc9EJyuL_K4RCqP72KOtSlpBLqR5cD-v_Od-5nXYf6fQzm-E2BOYTStLzp2zPl4moaBe5TvVPox4y2Ij7AFu,https://lh3.googleusercontent.com/geougc-cs/AB3l90AGEiL-VBEncTGTnWwwlsHc7eXMeAWY6a8XU5Y9er7qXjvT-1WrnXcRqDb_-Lg1x4Ct3HwMWIbvx3kLDvQbLrm_xeOYo-P1GFBzThXk2WLWH8oRes9RfPygvrGdrMZJUXQy31dP,,,,,,,,,,,,,,,,,False,,26,151
Encik Tan,3,"code: malay english
inscription: red text, image of an encik, difference in font size to create emphasis on shop name and description in smaller font size
emplacement: infront of the store",2024-10-28T06:29:32.934Z,0,Esther Wee,7,False,,,en,9 months ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURYNGRLVC1RRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90CmNevLWOOWgcllryYE5dzUPpY1pkEuSzmHg86ZwliucGc3uQvgJf_hii2WlpqepywHaa3ERtvpr3zUNhwYmnGDYnWOsxwKINjP90XbmeYExdbGl2GhjeZ4wUjVHnh7Stv2C0Hu,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYNGRLVC1RRRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgIDX4dKT-QE%7CCgwIzN78uAYQiMHJvQM%7C?hl=en,113294381214668694165,https://lh3.googleusercontent.com/a/ACg8ocLnDnNmC6B0gyV9zy1mOtf8kjsujMDJcdqsXIJMBkuXiYczQA=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/113294381214668694165?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Promotional content detected,31,188
Encik Tan,4,"Read the low reviews here, think that it doesn't do Encik Tan justice and here's my review:

Food: They sell your usual Encik Tan fares like Curry Rice, Fishball Noodles, etc. Not the best you can get, but definitely okay for its price. $5 for a standard set of curry rice (Add $0.30 for takeaway). Top-up $1 for a lime juice, mid-sized cup, okay for an individual. Damage less than $7 per pax, though there are more expensive menus.

Service: Like fast-food, prompt and neat. Payment options include cash and credit card. Strangely, they don't accept PayNow or PayLah, despite being in a university campus, which is supposed to be chic and trendy.

Atmosphere: I've been to other Encik Tan branches which was really bad in terms of hygiene. This branch within NTU is air-conditioned and relatively clean.

Overall, a 3 to low 4-star, but definitely not those low star reviews you have seen here, which are emotionally driven in my opinion, not fair from a food seller view by Encik Tan.",2024-08-06T06:34:47.429Z,0,Ken Peh,415,True,,,en,a year ago,,Lunch,,NTU Parking Lot. (Very limited for visitors),Paid parking lot,Difficult to find parking,$1–10,,Take out,,4.0,4.0,3.0,ChdDSUhNMG9nS0VJQ0FnSURid2VuSGl3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURid2VuSGl3RRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgIDbwenHiwE%7CCgwIh4jHtQYQ-IL8zAE%7C?hl=en,113975004215945002265,https://lh3.googleusercontent.com/a-/ALV-UjXSJxn-MN1vy970v-MMcT8F_p28Ghtkh0hnblugxH0puU79a2To=s1920-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/113975004215945002265?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,172,987
Encik Tan,5,,2024-07-25T06:36:15.672Z,0,Ng Kiatkee,1,False,,,,a year ago,,,,,,,,,,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnSUNiNHV1ZW93RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNiNHV1ZW93RRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgICb4uueowE%7CCgwI3-SHtQYQyOHTwAI%7C?hl=en,107844653646885566668,https://lh3.googleusercontent.com/a-/ALV-UjWBml6tQ6ozB363axosGT771UGSVXs-y8JRqgs_YWfTqR_4xw=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/107844653646885566668?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Encik Tan,5,,2024-07-25T06:35:47.561Z,0,dea ermiey,1,False,,,,a year ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNiNHV2d0RBEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiNHV2d0RBEAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgICb4uvwDA%7CCgwIw-SHtQYQwLvLiwI%7C?hl=en,114908805872841575206,https://lh3.googleusercontent.com/a-/ALV-UjWYbh5JY_Z3pJJar4paEZwxcrU2gawFkaRRJ9HfQikVcg_fXkM-=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/114908805872841575206?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Encik Tan,5,,2024-07-25T06:33:38.683Z,0,Nur Alia,11,False,,,,a year ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNiNHN2a1N3EAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiNHN2a1N3EAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgICb4svkSw%7CCgwIwuOHtQYQ2PWBxgI%7C?hl=en,116120016341047852411,https://lh3.googleusercontent.com/a-/ALV-UjW9p1z0gvCiwjvDTBU2u5sbU9xpeiqo3yenXdO-PwPpfe0okRQ=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/116120016341047852411?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Encik Tan,1,"I ordered food through grab, and they couldn't even follow basic instruction.
No soup was provided in any of my noodle when I put it clearly.",2024-05-26T08:15:03.448Z,0,Firah Safirah,3,False,,,en,a year ago,,Brunch,,,,,$1–10,,Delivery,,,1.0,,ChZDSUhNMG9nS0VJQ0FnSURUcFllX0tBEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUcFllX0tBEAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgIDTpYe_KA%7CCgwIh9_LsgYQiOiD1gE%7C?hl=en,116941381418291538230,https://lh3.googleusercontent.com/a-/ALV-UjUdzveueT1zF1HCXstbMZwHQCjJQG-TuaYNapfdYCFOQFnrkRlB=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/116941381418291538230?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,26,141
Encik Tan,1,"Extremely small portion. The photo taken showed what they served before I even started touching it. Dishes are served in a paper box, and the cutleries are single use plastics.",2024-05-20T05:22:04.126Z,0,CheShin Chew,91,True,,,en,a year ago,,Lunch,,,,,$1–10,,Dine in,,3.0,1.0,3.0,ChdDSUhNMG9nS0VJQ0FnSUNUMTVEZ3RBRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90Cq6X60QxV1vsRwzDD-XIMK2nvNE0eSuxTAlhCsGbP-X4nJvtBX32aoZ-DMKwJG8UdWUWnOYXzTZf6UFeTkzT5EB6EX2E26gyGYAmWq_YW1ZnJpuaFciwCgNupd65njCqnJ23RC,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNUMTVEZ3RBRRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgICT15DgtAE%7CCgsI_LursgYQyK2vPA%7C?hl=en,108433923936989122194,https://lh3.googleusercontent.com/a/ACg8ocLXKxphGCSRNaPd3mQGifyvL3T66iUN5IyVki1Tp3mMBHXRBwI=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/108433923936989122194?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,30,176
Encik Tan,2,"I don't usually give bad reviews, but his was the worst food I ever had in Singapore hands down, and they have the audacity to call themselves ""Famous Singapore Gourmet"". Would have thrown it away if I wasn't so hungry. I ordered the Chicken Wan Tan Mee, was pretty much just extremely greasy instant noodles. Ordering was confusing since they use the same numbers multiple times. Staff wasn't exactly the nicest either. Still two stars because I got my food right away.",2024-04-26T06:37:46.362Z,0,Daniel M,11,False,,,en,a year ago,,Lunch,,,,,$1–10,,Take out,,2.0,1.0,2.0,ChdDSUhNMG9nS0VJQ0FnSUNqdTZDVmdBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqdTZDVmdBRRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgICju6CVgAE%7CCgwIupetsQYQiIz2rAE%7C?hl=en,107028800260229124656,https://lh3.googleusercontent.com/a-/ALV-UjXtzLC4RGuRV7eiDENYIzUQWAYSmYToayO29ljFOpFzjsxhmD3o=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/107028800260229124656?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,82,470
Encik Tan,1,"Queue management could be much better, it was unclear where to order and to wait for food. Drink/soup spillage all over the floor but nobody came to clean up. Just a mess. And food is not fresh for sure.",2024-03-23T12:01:58.779Z,0,Geoffrey,199,True,,,en,Edited a year ago,,Lunch,,,,,$1–10,,Dine in,,1.0,1.0,1.0,ChZDSUhNMG9nS0VJQ0FnSUQ5cGJhbk9REAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5cGJhbk9REAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgID9pbanOQ%7CCgwIton7rwYQkK7q8wI%7C?hl=en,118410996700151686433,https://lh3.googleusercontent.com/a-/ALV-UjWxJo2HamVuXmCw-iBm0GGfovYLIvKl0t7PfusFkS6ymwXM6BFQ=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/118410996700151686433?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,39,203
Encik Tan,3,"Fast food version of typical Singaporean Peranakan Chinese cuisine. Don't know they opened an outlet in NTU campus until just recently. Predictably, the price is more expensive than comparable non-chain versions by $1-2 (most noticeably the noodles), especially considering such normal-ish portion.

The curry rice is alright, crunchy chicken cutlet size and taste are just fine, but the rice is too soggy especially when paired with the curry gravy. I'd say purely quality wise, the fishball noodle would sit in the middle of the pack compared to similar items elsewhere. For $5-6, I wish there's a bit more substances in it, for example more fishballs, mushroom, or dried anchovy.",2024-03-22T15:07:04.966Z,0,lontongstroong,579,True,,,en,a year ago,,Dinner,,,,,$1–10,,Dine in,,2.0,3.0,3.0,ChZDSUhNMG9nS0VJQ0FnSUQ5cjZtdkN3EAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90AfMoHLjMaTRbh1gjEOjSPQJHBPfnFDE-o9nWL2EM48YyOSHndABHX0_3oeC9pIU39lLxk-9mII_xE7RiNb_nuWxj7vuZA1gtD38qZ6kFeJ4k9mxDDtmkuIr2mTKqgFkEz-2yDd,https://lh3.googleusercontent.com/geougc-cs/AB3l90ArSqKhFsxjqYPVBQpOx0U99908HZKEItjBVTvGEp9j9bRRu4cneMdNayLgkefVMI3YQgB2GA7sQeIMZMXDBwprdWg-5zeTDndmcicsUxpBrFkxESI7i0Zm3nLkDGsv1ebdmjfb0Q,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5cjZtdkN3EAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgID9r6mvCw%7CCgwImL32rwYQwLbRzAM%7C?hl=en,112708452931686187176,https://lh3.googleusercontent.com/a/ACg8ocIGL4TilfhYmnv66DwIz3eDOGEeLdHIAXoJyV4pmEI2w1bf6Q=s1920-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/112708452931686187176?hl=en,,,,,,,,,,,,,,,,,,It's halal,,,,False,,109,682
Encik Tan,2,Ordered that best selling chicken cutlet curry rice set and was very disappointed with the texture of the rice as it was too soft and too mushy. I did not like the chicken cutlet as it was also not crispy and it was very small compared to other ET outlets. I also ordered their star fishball chicken minced meat noodle and it had too much vinegar and mushroom was too bitter. Over put of sauce but the it was still not flavorful. Soup was nice though. Fishball and noodle was alright. Wouldn't come back here again,2024-02-28T10:03:59.527Z,0,Joshua Loh,134,True,,,en,a year ago,,Dinner,,,,,$1–10,,Dine in,,3.0,2.0,3.0,ChdDSUhNMG9nS0VJQ0FnSURkMTd1TjZBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkMTd1TjZBRRAB!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgIDd17uN6AE%7CCgwIj4r8rgYQ0PXY-wE%7C?hl=en,115994799522225699384,https://lh3.googleusercontent.com/a-/ALV-UjUnjnE2WUl5RQ1UqDBvcXe0A1crCIzByBoa9Ue192mak0ApWNGn=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/115994799522225699384?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,96,514
Encik Tan,4,,2024-02-07T04:21:06.177Z,0,Gradient AI,1,False,,,,a year ago,,,,,,,,,,,4.0,4.0,4.0,ChZDSUhNMG9nS0VJQ0FnSUR0cTRuZVF3EAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0cTRuZVF3EAE!2m1!1s0x0:0xb789ecc4252af19a!3m1!1s2@1:CIHM0ogKEICAgIDtq4neQw%7CCgsIsoqMrgYQ4PDLVA%7C?hl=en,110790035108553632983,https://lh3.googleusercontent.com/a/ACg8ocKeE2sJ9iqNSoSS443_sYXF91Fkee8CkjSQuIpY7NH_u_-wtg=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/110790035108553632983?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Fortune Herbal Soup,1,Lotus soup tasted like Si Chuan vegetable soup. Not cooked long enough and the soup looks like water. Do not order their lotus soup,2023-12-24T04:55:53.913Z,0,Tan Kai Ren,124,True,,,en,a year ago,,Lunch,,,,,SGD 1–10,,Dine in,,3.0,1.0,4.0,ChZDSUhNMG9nS0VJQ0FnSUMxakpTZ1RnEAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90A2XdLmbllRotqx42UI_IQOt3fH5f0m6z2ymHdpRtHclcIwRcRWBx-EctaZ29C_n3WL7qf6LHCYui6yP5OgYxdXkIs9jvOOggkPRhMBCAlfp9ha_EhYQruJLG7yQn4aawzMsebFeQ,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxakpTZ1RnEAE!2m1!1s0x0:0x5bf8c71d2357e296!3m1!1s2@1:CIHM0ogKEICAgIC1jJSgTg%7CCgwI2fOerAYQyPnpswM%7C?hl=en-US,106662680073305597801,https://lh3.googleusercontent.com/a-/ALV-UjXjR2wCFu1GMwD23HiydCy8dqhmR0FzEVkiifHwppcYmtwm2oM0=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/106662680073305597801?hl=en-US,,,,,,,,,,,,,,,,,,,,,,False,,24,131
Fortune Herbal Soup,5,Ordered this for takeaway. Very delicious and perfect for lunch. Will eat here again.,2022-09-11T07:15:53.801Z,0,Aram Pan (Singapore360),463,True,,,en,2 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNlcXRDQk5BEAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90AjXjZY1KAF4XP7hShMn1yuXMuvcBwfjBBMuXq40y0w5vF0D6Omr-anbi5DNwm5d4ShbBTTgLjvoY-1KLx-8yPAP1_vjF1IPzC9ch6SHgGC7CMSuxXtQwIvdp5di3jdgLRwnxXy,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlcXRDQk5BEAE!2m1!1s0x0:0x5bf8c71d2357e296!3m1!1s2@1:CIHM0ogKEICAgICeqtCBNA%7CCgwIqZb2mAYQoPeh_gI%7C?hl=en-US,115198742696891198101,https://lh3.googleusercontent.com/a-/ALV-UjVidkPBQ9lh7j3tjDs9OC_p6UGsa6FbxLgOIdWcXlWXfSe-27y7AQ=s1920-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/115198742696891198101?hl=en-US,,,,,,,,,,,,,,,,,,,,,,False,,14,85
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,1,WhatsApp contact number,2024-04-09T17:50:11.467Z,0,Patni Naved,11,False,,,en,a year ago,,,,,,,,,,,1.0,1.0,1.0,ChdDSUhNMG9nS0VJQ0FnSUREN3JTcnNRRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUREN3JTcnNRRRAB!2m1!1s0x0:0x397d4b31e9c1100b!3m1!1s2@1:CIHM0ogKEICAgIDD7rSrsQE%7CCgwI0__VsAYQ6NaN3wE%7C?hl=en-US,110177194887678254736,https://lh3.googleusercontent.com/a-/ALV-UjXKnKgwBKTIZFzWY_yMrZwPJMHdMtvgB4g6ahsxaSwmbYrf6sS7=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/110177194887678254736?hl=en-US,,,,,,,,,,,,,,,,,,,,,,True,Too few words (3 < 10); Too few characters (23 < 50),3,23
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,5,Awesome food.. Must try chicken biryani,2022-11-04T18:47:58.464Z,0,Amaan Haque,1,False,,,en,Edited 2 years ago,,,,,,,,,Dine in,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnSUMtN05ubWdBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtN05ubWdBRRAB!2m1!1s0x0:0x397d4b31e9c1100b!3m1!1s2@1:CIHM0ogKEICAgIC-7NnmgAE%7CCgwI3ryVmwYQ4PCn3QE%7C?hl=en-US,103011949878748859604,https://lh3.googleusercontent.com/a-/ALV-UjXP-_8T-bLuYRgWbg4JtikIjlr97FZBYStQMpCcgnBMBmtTVrqE=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/103011949878748859604?hl=en-US,,,,,,,,,,,,,,,,,,,,,,True,Too few words (6 < 10); Too few characters (39 < 50),6,39
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,5,Delicious,2022-10-28T01:43:00.525Z,0,Mohamed shahul hameed,23,True,,,en,Edited 2 years ago,,Breakfast,,,,,,,Dine in,,,,,ChdDSUhNMG9nS0VJQ0FnSURlN2ZqOG9RRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlN2ZqOG9RRRAB!2m1!1s0x0:0x397d4b31e9c1100b!3m1!1s2@1:CIHM0ogKEICAgIDe7fj8oQE%7CCgwIpOfsmgYQ8JKz-gE%7C?hl=en-US,106406784304330458851,https://lh3.googleusercontent.com/a-/ALV-UjVCymMjI9Rk_GOveyu2kBPa5sDU9LBwm2y2me4qEV64TDCul3yn=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/106406784304330458851?hl=en-US,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (9 < 50),1,9
Indian Muslim / Halal food - Vellimani Restaurant Pte Ltd,1,Ordered egg prata and realized that there were lots of egg shells in it. Disgusting… never going back to this place again after this experience,2022-10-22T14:09:08.990Z,0,faraz ali,1,False,,,en,2 years ago,,Breakfast,,,,,,,Dine in,,,,,ChZDSUhNMG9nS0VJQ0FnSURlajhmZWRREAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlajhmZWRREAE!2m1!1s0x0:0x397d4b31e9c1100b!3m1!1s2@1:CIHM0ogKEICAgIDej8fedQ%7CCgwIhPPPmgYQoNmX2AM%7C?hl=en-US,104935867827105976928,https://lh3.googleusercontent.com/a/ACg8ocIgx7xXhtae7PilZy9xa3SIqxhwNolEwfE6CpxK3HCZAhzccg=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/104935867827105976928?hl=en-US,,,,,,,,,,,,,,,,,,,,,,False,,25,143
