"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32"
"Urban Mood","5",,"2025-08-27T04:18:40.371Z","0","Christine Bolinget","0","false",,,,"a day ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2paZlpUZDFkR3d0YlRSR04wWmFhR3Q0Ukc5blpIYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paZlpUZDFkR3d0YlRSR04wWmFhR3Q0Ukc5blpIYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjZfZTd1dGwtbTRGN0ZaaGt4RG9nZHc%7C0cfcRVL8w5d%7C?hl=en","109439110863435775843","https://lh3.googleusercontent.com/a/ACg8ocK6k3OBWf9mrOrHR6703Qv3br5GlVRpB4Bg7Rfo3--3u7tRTQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109439110863435775843?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-27T03:39:05.731Z","0","Latika Lodha","2","false",,,,"a day ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s1ck5tSklOamxMZFV0MGRtMWZUMWhMZFRONmNtYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1ck5tSklOamxMZFV0MGRtMWZUMWhMZFRONmNtYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOk5rNmJINjlLdUt0dm1fT1hLdTN6cmc%7C0cfbrOfbIPg%7C?hl=en","115164180917413538816","https://lh3.googleusercontent.com/a/ACg8ocIE4isSv3QZ_LKfEi-WoJ7Xv49Y89V6k7PeycdXVs0OYY2WUg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115164180917413538816?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","4","The on-site delivery team: 5 stars - arrived and finished on-time within the 5-hour delivery window, were super professional and friendly. They did the assembly job quickly and even helped to wipe it down somewhat due to wood shavings created from drilling assembly.

The Lien bed itself is attractive, and at a decent price point. Finished product (wood slabs) was good, not amazing, but decent for the price. Storage hydraulic is a little jerky, but overall the bed offers significant storage, though it may not be practically accessible given how heavy a king mattress will be on top - so the 2 small drawers design is useful.

But the online website and sales process needs improvement. The website is misleading, it shows choice of colors and size that may already be discontinued or out of stock. Expect some conversation with customer service.

There is shipment tracking but product came from China via sea freight so between the factory production time, any inclement weather and customs clearance, be prepared to wait a bit for your purchase. And be ready to receive the item, or else the next batch delivery might not be for another 2 weeks.","2025-08-26T16:33:14.221Z","0","Jim Wang","7","false",,,"en","a day ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2psVVJFSlhaekUxWkZOVlYybHpjR295YWpkTGVIYxAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BiBYhftf047KeYQqnRGpyEW7ZXk7XB8JriH9JsDBbeZhsMbGAYcMcgFnlFhChzDsNCoa21P6XokcIh4WBg8K0fbuT8XKhnVQbqpsoueukHDOUrzFzIsmu4LI9CsyqD_T3B3AHjnkogYWqg",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psVVJFSlhaekUxWkZOVlYybHpjR295YWpkTGVIYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjlUREJXZzE1ZFNVV2lzcGoyajdLeHc%7C0cfT69CAUZW%7C?hl=en","118110313899855259012","https://lh3.googleusercontent.com/a-/ALV-UjUE5E7_uhJT4C6bzBQuuL4aFluhF6CWTL-ddhAjnEDRtxgzOdp3=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118110313899855259012?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Speedy installation!","2025-08-26T08:53:42.411Z","0","Chiam Leelim","11","false",,,"en","a day ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT210WWFWQlRYMWRGU2pWelN6ZGplWGRaYVdrdE1WRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210WWFWQlRYMWRGU2pWelN6ZGplWGRaYVdrdE1WRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOmtYaVBTX1dFSjVzSzdjeXdZaWktMVE%7C0cfMNLNUzDm%7C?hl=en","115140137937980124910","https://lh3.googleusercontent.com/a/ACg8ocLDkfF2ZJzIBAHrjQ-C90Zyks4i70TNSCG3nyLAQiGombJnGw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115140137937980124910?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-26T05:01:48.235Z","0","Shuhui Goh","4","false",,,,"2 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pBM2F6TkJSSFF6YTJkaWREUm1SblI1VVhOQ09FRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pBM2F6TkJSSFF6YTJkaWREUm1SblI1VVhOQ09FRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjA3azNBRHQza2didDRmRnR5UXNCOEE%7C0cfIywD-WUX%7C?hl=en","105086460236776252690","https://lh3.googleusercontent.com/a/ACg8ocL5PF8APrkE_ydtNyDEIaSi45Y1hsb6zvq5lskeDD3O1U52bA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105086460236776252690?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-26T04:25:31.179Z","0","Wong Kok Loon","64","true",,,,"2 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xWSlpWRkNlV05TVUV0a1UybExTVEpDZEZWUGFHYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWSlpWRkNlV05TVUV0a1UybExTVEpDZEZWUGFHYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOlVJZVFCeWNSUEtkU2lLSTJCdFVPaGc%7C0cfIRv9hgmo%7C?hl=en","100460518984642746757","https://lh3.googleusercontent.com/a-/ALV-UjVEjihcrPSBCnqOBcufOzHFGRZ-ZUpv0MipZmZtLropcJGefwFhkw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/100460518984642746757?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-25T09:45:45.453Z","0","Babylyn Parinas","0","false",,,,"2 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tnMmNHRjJUWEZ4YUVOc1NFeDRYMlo1WkRoNU9IYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tnMmNHRjJUWEZ4YUVOc1NFeDRYMlo1WkRoNU9IYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOkg2cGF2TXFxaENsSEx4X2Z5ZDh5OHc%7C0cf228Q1jPz%7C?hl=en","111937786996966811175","https://lh3.googleusercontent.com/a/ACg8ocKph0GDx0u_FmM6dWr8yTB2QohAOt6sbSq4emg28dZKdAqO-g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111937786996966811175?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Delivery was amazing. The two employees (couldn’t get their name) who helped install the vanity desk were fast and on time.","2025-08-25T09:33:12.341Z","0","Niel","1","false",,,"en","2 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pORmJqbG1UbFpHU0c1SkxVZ3hibFY0Um5acFRWRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CO3DJ7S23vI3SajAEKeez_CLHJpIFtu35_pWQU9KSqQziaFqOlo_oPF3BTRFwce8z_4dPLRSlc6KMTUaFGJtW3NZIzT0jQlP4ZcV1y1k3o-_rMUZdH4-4poQLxXF2u4kOWePKqgkUmVMUV",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pORmJqbG1UbFpHU0c1SkxVZ3hibFY0Um5acFRWRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjNFbjlmTlZGSG5JLUgxblV4RnZpTVE%7C0cf1rNJMd7f%7C?hl=en","110411123664517888598","https://lh3.googleusercontent.com/a/ACg8ocJKlbNkKpbdI52HOF8A9xrscMqO-gZoRr5YbhmmHanom9sos2Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110411123664517888598?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Awesome service. They check the item when they reach and there was some problem but the fix it straight away. Really recommend this place. Thank you","2025-08-25T08:48:55.165Z","0","muhammad sulhi","3","false",,,"en","2 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xBNGVIRnhNa1JOT0Y4M1NVVnlha3RYV0VkR2FtYxAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BlB2wBRtiRPAQepny_bJLTZeCCHh3K8o6ioe04pLneBA0ASyh9Jv0JbahJSgUOCGyJEE-kW1usv_cPp_Fz9GGHOyGceyVJ0BdCPTQ9tZch5kyMRebVZmEefe7jsYPQXa6N3O_z22y8ufCX",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xBNGVIRnhNa1JOT0Y4M1NVVnlha3RYV0VkR2FtYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOlA4eHFxMkRNOF83SUVyaktXWEdGamc%7C0cf1Cr8pjqI%7C?hl=en","102492946764977563572","https://lh3.googleusercontent.com/a/ACg8ocJHikMNDNggTjNOdjL8f3Fms9e86-VPE4UyG-_7KT6k925mtg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102492946764977563572?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-25T04:33:38.851Z","0","DENISIA DOLOR","0","false",,,,"3 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT201dFZWTTJPR1JDTVZweFQzaEtiRWR4ZWxWdVNYYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201dFZWTTJPR1JDTVZweFQzaEtiRWR4ZWxWdVNYYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOm5tVVM2OGRCMVpxT3hKbEdxelVuSXc%7C0ceyTXmlies%7C?hl=en","114815434574039684048","https://lh3.googleusercontent.com/a/ACg8ocKu_YVX1uc-0XPM4Oq56z9LJeYNcNf3WaLOvRhj0c7STWJXwQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114815434574039684048?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-23T09:17:09.779Z","0","Rizza Mendoza","0","false",,,,"4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pCNGNESlBjMlV3TkZKWlZHMVBSV0ZCVEd0cVNuYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCNGNESlBjMlV3TkZKWlZHMVBSV0ZCVEd0cVNuYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjB4cDJPc2UwNFJZVG1PRWFBTGtqSnc%7C0ceNRKiS_4I%7C?hl=en","111713227608609176841","https://lh3.googleusercontent.com/a-/ALV-UjW3DdpFceTAeRv50rOenZOgPU3NBbohAonqBDNe12UhF1ZXuxPd=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111713227608609176841?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Excellent experience from sales service to delivery service ! Very professional delivery guys. My second purchase.","2025-08-23T08:18:42.300Z","0","Daffy Cabbage","1","false",,,"en","4 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2paSFZrMXlRbU0yY2kxSk4xOHRObWRyTTJ0SVkwRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paSFZrMXlRbU0yY2kxSk4xOHRObWRyTTJ0SVkwRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjZHVk1yQmM2ci1JN18tNmdrM2tIY0E%7C0ceM_XGuQD4%7C?hl=en","101922461405331706480","https://lh3.googleusercontent.com/a/ACg8ocLsLrpG6jMzsNrqGHgDlYAbSylKSVZdPxNzr-JGwzCZ-1s-bg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101922461405331706480?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Thank you for the fast & efficient service Hung and Peng! They did a great job in installing my bed and shoe rack!","2025-08-23T07:29:05.307Z","0","Havilah Simon","9","false",,,"en","5 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT21GVk1uTlpTV0YwVFRsQ1JsWXhjRnBYU21aZmQxRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90AKztprj_MuJhTPwnvxEkXNmLqJnahtRFlPC6DRwEdWfCgGTC5um0i6wiIaW-soZ39tFfoZHdZitHn8eISG_tPBNx5TTq-7r83alTCo1aEbrAxnC1xT4caLEmkTGcYygFzhrEspTRnv2H2e",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GVk1uTlpTV0YwVFRsQ1JsWXhjRnBYU21aZmQxRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOmFVMnNZSWF0TTlCRlYxcFpXSmZfd1E%7C0ceLr0HKp_E%7C?hl=en","105218477377141128133","https://lh3.googleusercontent.com/a/ACg8ocJ0YXhWVoKhv7C9pIDGA6zVYZDmCoIOcvJZv-9z6v0kWOd_6Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105218477377141128133?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","On time delivery & very helpful staffs","2025-08-23T03:35:01.770Z","0","candice Lian","6","false",,,"en","5 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tGNGFXSjVXQzFNYkZKc1JYcEtka1Y0VVMxS2QwRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGNGFXSjVXQzFNYkZKc1JYcEtka1Y0VVMxS2QwRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOkF4aWJ5WC1MbFJsRXpKdkV4US1Kd0E%7C0ceIQ_hvoZq%7C?hl=en","113755908163862438416","https://lh3.googleusercontent.com/a/ACg8ocIGkV5Tubvotcv5GLxes_4usyiQ1sShEUicIZynbDvJO0-reQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113755908163862438416?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-23T02:03:08.097Z","0","Teo Geckhiang","0","false",,,,"5 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xwNmJUZEJNMGR0WWxoWFkybHRhRXgxUld0T1NVRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwNmJUZEJNMGR0WWxoWFkybHRhRXgxUld0T1NVRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOlp6bTdBM0dtYlhXY2ltaEx1RWtOSUE%7C0ceH4R4mOOu%7C?hl=en","111581328447595852629","https://lh3.googleusercontent.com/a/ACg8ocImGs79M3Fubo0J4ueHwrsLvPMyaUn4ruvKgkd8Cq7-N-ytQQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111581328447595852629?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Delivery guys are very prompt and extremely polite.  Very pleasant delivery experience!","2025-08-23T01:43:08.173Z","0","Shaleen Inez Tan","1","false",,,"en","5 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s1V1ZIaExWekpQV1dGaFRtbFpTRUZ1U1VaRWFGRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90A56ua98eyUS6U1ou5HLP6udsewgXP_TnOKl4CcYV0FUGAn7O44OwOjhHa09G5WPsT1xLlDTMQX13Eo1arP0dbwYD_pNTGY2i2O68fQV3w-nkAuglp1-EiwaxXdo97Csf5J0Wwa32gz6rE",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1V1ZIaExWekpQV1dGaFRtbFpTRUZ1U1VaRWFGRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOk5WVHhLVzJPWWFhTmlZSEFuSUZEaFE%7C0ceGmg9KnfD%7C?hl=en","108368410481152596270","https://lh3.googleusercontent.com/a-/ALV-UjVs4q_zzukj21uETAn0hF8gTad50k8ku4_Vfk-oaCIyFVzJIAc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108368410481152596270?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Very professional and hardworking staff who also helped to repair without charge! Will order again!!","2025-08-22T07:44:41.655Z","0","Ming Thio","4","false",,,"en","Edited 6 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2kxUk1rczVibXBVWVcxSlUwVllXRTlwVDFkU1JrRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxUk1rczVibXBVWVcxSlUwVllXRTlwVDFkU1JrRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOi1RMks5bmpUYW1JU0VYWE9pT1dSRkE%7C0ce0zdb274f%7C?hl=en","101557738074623588872","https://lh3.googleusercontent.com/a/ACg8ocKBXojHvBg50v1i-AcuQoZCOf1QBZJhy4EOXdkFApA1VTG4ew=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101557738074623588872?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","4","I recently purchased a bed frame and am very pleased with both the product and service. The bed frame is of excellent quality, beautifully designed, and the storage feature is extremely practical and convenient. The staff member I liaised with was highly responsive, attentive to my requirements, and kept me well informed throughout the process of securing stock and arranging installation.

Overall, the service was very satisfactory. The only drawback was that the installation took place at a rather late hour, which unfortunately led to some inconvenience with my neighbours.","2025-08-22T06:48:18.672Z","0","Jenna Sim","3","false",,,"en","6 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pCcFYwRkxRbXhzYjE4d2JrcDJkekZuWDNwNGJYYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCcFYwRkxRbXhzYjE4d2JrcDJkekZuWDNwNGJYYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjBpV0FLQmxsb18wbkp2dzFnX3p4bXc%7C0ce09mc2r3X%7C?hl=en","109226710475458739933","https://lh3.googleusercontent.com/a/ACg8ocKb6HE2HbSwG6Lf6ekKm9f2tfjoeApaVPfDY7aR0PIL-CfKBw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109226710475458739933?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5",,"2025-08-22T04:49:39.043Z","0","Joel Parsons","14","false",,,,"6 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pOVVFVOHhaV0pUTm5OMFgxWlNRV3hQTW10RU5FRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOVVFVOHhaV0pUTm5OMFgxWlNRV3hQTW10RU5FRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjNUQU8xZWJTNnN0X1ZSQWxPMmtENEE%7C0cdzQY1ZpnH%7C?hl=en","104504999948585651157","https://lh3.googleusercontent.com/a-/ALV-UjXN0dzk9FDao3DBVBoljQg9BlCOft2CpS1p-BKw_FSTXZU8l3qN=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104504999948585651157?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Fuss free delivery & they even explained how to use the product. Recommended! 💯","2025-08-22T04:03:14.021Z","0","Fatin Nur Ain","4","false",,,"en","6 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pWbWMzcDFhVlpmUTJNNVgxTkVVbVpvYkRJMFQwRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWbWMzcDFhVlpmUTJNNVgxTkVVbVpvYkRJMFQwRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjVmc3p1aVZfQ2M5X1NEUmZobDI0T0E%7C0cdyk10HyuY%7C?hl=en","105567026319519654782","https://lh3.googleusercontent.com/a/ACg8ocJijJprFsUZObiUO6MGQ6SX7gYAZ8M9KweFzIZAF2gAyxiMGA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105567026319519654782?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","QUICK N FAST","2025-08-21T08:04:14.447Z","0","Ricky Leong","4","false",,,"en","6 days ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT214R05FZG5ZVk51ZVRWS1REbHlOblZoV2pVeVprRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214R05FZG5ZVk51ZVRWS1REbHlOblZoV2pVeVprRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOmxGNEdnYVNueTVKTDlyNnVhWjUyZkE%7C0cdhAyPdsmG%7C?hl=en","111935568611571694006","https://lh3.googleusercontent.com/a-/ALV-UjVWaoK7vGF_jgj34Scd1lAikk_uu28_5pYaHEq2sUZ7V6Fr_x8wrw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111935568611571694006?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","1","If there is a way to give no stars I would give zero. They delivered a product that was not the same as I ordered. Different design, different color.
They wouldn't give me a refund or respond to my emails regarding what they can do for this purchase.
Also remaining products that I ordered still hasnt arrived, it's arriving a month later than first told.
Their communication is horrible- unresponsive, straight up ignoring all of my emails asking for when the remaining items will be delivered.
Never buy from this place.","2025-08-21T07:17:30.927Z","0","Stella Park","3","false",,,"en","a week ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT21KS1RrTkRWMDVIZG5sd1RVTmlZMVpHZWpCWmFIYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KS1RrTkRWMDVIZG5sd1RVTmlZMVpHZWpCWmFIYxAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOmJKTkNDV05HdnlwTUNiY1ZGejBZaHc%7C0cdgV9rFjFb%7C?hl=en","111786505829588806917","https://lh3.googleusercontent.com/a/ACg8ocIYPwGjHwLGhYMJ6Zxf21HxpDgY5ScOnOexmEHqsgpU-uaikw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111786505829588806917?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"Urban Mood","5","Delivery was smooth and the delivery guys had good customer service. Recommended.","2025-08-21T04:24:20.482Z","0","James Leong","12","false",,,"en","a week ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2psSlpXTjROblZTUlZKcU9XTTVXRkJQV1hGdmFGRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psSlpXTjROblZTUlZKcU9XTTVXRkJQV1hGdmFGRRAB!2m1!1s0x0:0xcbc01a1dce4a3c37!3m1!1s2@1:CAIQACodChtycF9oOjlJZWN4NnVSRVJqOWM5WFBPWXFvaFE%7C0cddxoRlQoV%7C?hl=en","110427975750764826837","https://lh3.googleusercontent.com/a-/ALV-UjUpwwluqhTRHfekNrzQJ8Svd2qbYfroc17jLMhdS2mvCOTEK2g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110427975750764826837?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
