"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewContext/Positive","reviewContext/Services","reviewContext/Negative","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19"
"Haven Schoolhouse (Bukit Purmei Preschool)","5","I enroll my son to haven schoolhouse @bukit purmei ever since he is 18 months old, today he is 3 years old at 1st is not easy for him to go to school, been crying everyday but slowly the teacher and everyone at haven schoolhouse @bukit purmei give him a good moral support by taking thing slowly for him, as a mother is not easy for me too but the help of the teacher and everyone in haven schoolhouse @bukit purmei.
now i see a lot of improved in my son ever since the day 1. make me more confidence and feel like a 2nd home for my son to go to school a happy learning experiences . teacher over at haven schoolhouse @bukit purmei have a good communication with the parents and professional in handling things. thank you haven schoolhouse @bukit purmei for your honour contribution and express gratitude for their teachings during this pandemic teacher have gone above and beyond to ensure that the education of their students is not hampered.","2021-10-26T06:19:01.780Z","0","Zura Aziz","8","false",,,"en","3 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNHcXZyaWJBEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHcXZyaWJBEAE!2m1!1s0x0:0xf69067999add3a5f!3m1!1s2@1:CIHM0ogKEICAgICGqvribA%7CCgwI1bveiwYQkNCy9AI%7C?hl=en","111348299340862960855","https://lh3.googleusercontent.com/a/ACg8ocJnPS60D0HgnBhEu-LSH7R2OhqUoWC04A7b-Yj0g0geyklJuw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111348299340862960855?hl=en",,,,,,,,,,,,"Communication, Quality, Professionalism, Value",,,,,,,,,,,
"Haven Schoolhouse (Bukit Purmei Preschool)","4","The school have amazing and friendly teachers and encourage students to know about surroundings of life","2021-10-26T04:42:54.809Z","0","Masinah Kasbar","2","false",,,"en","3 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNHcXFUZmdnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNHcXFUZmdnRRAB!2m1!1s0x0:0xf69067999add3a5f!3m1!1s2@1:CIHM0ogKEICAgICGqqTfggE%7CCgwIzo7eiwYQoIrmgQM%7C?hl=en","113489222023644255352","https://lh3.googleusercontent.com/a/ACg8ocJasqQXOPZsuWQuLHU2noMFXq9z9GtWX5EGgupSxGbk3CT7dg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113489222023644255352?hl=en",,,,,,,,,,,,"Value",,,,,,,,,,,
"Haven Schoolhouse (Bukit Purmei Preschool)","5","Both my kids (K1 and N1) are sent to Haven Schoolhouse @ Bukit Purmei. The reasons why I like about this childcare centre is that the Teachers including the Principal are all very committed, sincere and have a heart of gold when comes to interacting and teaching the children. I can see that my kids are progressing well in terms of exposures and learning activities. Thank you for taking good care of the kids while the parents can work in PEACE!! Highly recommended :)","2021-10-26T04:39:28.168Z","0","Winnie Lin","12","false",,,"en","3 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNHcXFTSWhnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNHcXFTSWhnRRAB!2m1!1s0x0:0xf69067999add3a5f!3m1!1s2@1:CIHM0ogKEICAgICGqqSIhgE%7CCgsIgI3eiwYQ0KCuUA%7C?hl=en","105629202518397088537","https://lh3.googleusercontent.com/a-/ALV-UjVKfvAMjITEZ-LLUfF3ttQzrSgXV46wJT57NbZAKrcT4Meys8wM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105629202518397088537?hl=en",,,,,,,,,,,,"Professionalism",,,,,,,,,,,
"Haven Schoolhouse (Bukit Purmei Preschool)","5","Friendly and understanding teachers with great personality. A safe and healthy environment for children to spend their day in.","2021-10-26T03:55:02.905Z","0","Lalitha Riona","5","false",,,"en","3 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNHcXRDSmhnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNHcXRDSmhnRRAB!2m1!1s0x0:0xf69067999add3a5f!3m1!1s2@1:CIHM0ogKEICAgICGqtCJhgE%7CCgwIlvjdiwYQ2JLerwM%7C?hl=en","104920638191412040038","https://lh3.googleusercontent.com/a/ACg8ocIHIx-FMF3ayACICaIMYAvjNFDtB5R0YdBKc4MHHONdtGyt8Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104920638191412040038?hl=en",,,,,,,,,,,,"Communication, Quality, Professionalism, Value",,,,,,,,,,,
"Haven Schoolhouse (Bukit Purmei Preschool)","5",,"2020-10-23T00:03:11.209Z","0","Nisa Nasarudeen","2","false",,,,"4 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNpMUpyemtBRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpMUpyemtBRRAB!2m1!1s0x0:0xf69067999add3a5f!3m1!1s2@1:CIHM0ogKEICAgICi1JrzkAE%7CCgsIv7vI_AUQuNqLZA%7C?hl=en","105929556955432946268","https://lh3.googleusercontent.com/a-/ALV-UjVCJJCWzTULRwFp6d6ebTo21Sp0zJCgZ2Pz6sDB_ZqS-v1q5ZI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105929556955432946268?hl=en",,,,,,,,,,,,"Responsiveness, Quality, Professionalism, Value",,,,,,,,,,,
"Haven Schoolhouse (Bukit Purmei Preschool)","1",,"2019-09-26T05:26:20.325Z","0","Joanne Lim","56","true",,,,"5 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUMwOXNxUHp3RRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwOXNxUHp3RRAB!2m1!1s0x0:0xf69067999add3a5f!3m1!1s2@1:CIHM0ogKEICAgIC09sqPzwE%7CCgwI_Jex7AUQkLOsmwE%7C?hl=en","114417143774761772673","https://lh3.googleusercontent.com/a-/ALV-UjV3DQG9BIs4VIU5FbaJ_LVqEhQ9pLZkSz9hZjKsaxat6zLw6FBY=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114417143774761772673?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","Both my daughters have been part of The Schoolhouse River Vally, and we’ve been with the school for over 6 years now. It’s been an incredible journey watching them grow in such a nurturing and inspiring environment. The teachers here are truly exceptional, dedicated, patient, and wholeheartedly invested in each child’s development.

My younger daughter looks forward to school every day, excited for the engaging activities and the meaningful bonds she’s formed with her teachers. What really sets this school apart is the strong sense of care and connection. Teachers don’t just teach, they nurture, guide, and mould each child to be the best version of themselves.

Thanks to the strong foundation laid here, my elder daughter transitioned smoothly to primary school and continues to thrive in all aspect of a primary 1 journey. As a working parent, I’m incredibly thankful to have such peace of mind knowing my children are in safe, capable, and caring hands.

Highly recommend The Schoolhouse River Valley to any parent looking for a preschool that combines academic preparation with heart and soul.","2025-07-07T12:53:22.347Z","0","Dave, Jinxian Lua","6","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT25JMk0wMW9NVWhpZW1WRVVGaG9UR1J1V0VKYUxWRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25JMk0wMW9NVWhpZW1WRVVGaG9UR1J1V0VKYUxWRRAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOnI2M01oMUhiemVEUFhoTGRuWEJaLVE%7C0cPwC1JjIXp%7C?hl=en","114127913765816459275","https://lh3.googleusercontent.com/a-/ALV-UjXyNW64ZuB8gDqSFjNhdv-WBL1jxRp-XORspCrY5lOtsTHn1rCF=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114127913765816459275?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","The Schoolhouse River Valley is a great school with amazing staff. Our child adapted very well into her new school thanks to Ms Jolin, Liu Laoshi, Ms Lauren and also Ms Jean. Thank you to the team at The Schoolhouse RV!","2025-07-07T09:16:44.941Z","0","Rachel","1","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tSMGIyc3plVEJ4ZHpZNUxUaEZVVU5ZV1VsR0xYYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSMGIyc3plVEJ4ZHpZNUxUaEZVVU5ZV1VsR0xYYxAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOkR0b2szeTBxdzY5LThFUUNYWUlGLXc%7C0cPt0ws4zOE%7C?hl=en","115019168761995269003","https://lh3.googleusercontent.com/a/ACg8ocKckAgZFPouPL4ruwFxqXWr83d3lrnWqGOFtzqZKAnCku6jPg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115019168761995269003?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","Teachers in the school are very caring, patient, friendly and passionate in what they do. They are also very nurturing and do provide a very good environment for the kids to learn, have fun and grow. We moved from another school and could clearly see the difference, my child is much happier here and is more willing to share about his day with me. Thank you to all teachers and Ms Lauren at TSH RV!","2025-07-07T00:27:40.318Z","0","Mari","7","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xoUmJIWTRVMmx0T0V4TlFrSTFZVEIzTjFocVJuYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoUmJIWTRVMmx0T0V4TlFrSTFZVEIzTjFocVJuYxAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOlhRbHY4U2ltOExNQkI1YTB3N1hqRnc%7C0cPlGwI-HQV%7C?hl=en","110034107124299085957","https://lh3.googleusercontent.com/a/ACg8ocIq2i0HpkngK479Rkvdu0Vvzvtuo0QJuO2RH0dKJrFyzhHZAVkG=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110034107124299085957?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","The Schoolhouse River Valley is a fantasy place for my child to learn and grow, the staff is professional and responsible. Really care about the children and always provide the useful feedback to the parents. At the recent Parents' Day, the teachers thoughtfully designed delightful activities filled with childlike charm. Through their performances and heartfelt video messages, the children conveyed their love to their parents—those genuine moments were truly touching, as if weaving an even warmer bond between parents and little ones. We’re so grateful that Schoolhouse continues to foster such a nurturing environment. May the children keep thriving here, showered with their teachers’ care, growing as joyfully and vibrantly as young saplings","2025-07-06T03:54:00.993Z","0","Sophie","4","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT25SaVRGbFVZbVpXTjB4dE5WWTJVMDUxWXpRNVVWRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SaVRGbFVZbVpXTjB4dE5WWTJVMDUxWXpRNVVWRRAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOnRiTFlUYmZWN0xtNVY2U051YzQ5UVE%7C0cPUCNvC6Gt%7C?hl=en","117196454440730782484","https://lh3.googleusercontent.com/a/ACg8ocJrFCPZ2UkNE0GxyiiRKN5l6pTxfCTFaQQKY6Qs7itldDESUQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117196454440730782484?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","We’ve been a part of the Pat’s RV family since my older child was in infant care in the Liang Court branch in 2018 and now our younger child is in N2 in Great World. For parents, nothing beats a pre-school you can trust with your kids and Pat’s RV has been the most magical experience for our family. From the principal, Ms Lauren, to the everybody’s favourite, Ms Jean, to the amazing music teacher, Ms Li Ern, and to the exceptional teachers, we are endlessly thankful of how safe and sound we feel our kids are in this Pat’s everyday. We never take this experience for granted and we probably will not be able to feel the same way even in another Pat’s branch, let alone another pre-school. Many of the staff have seen our kids grow up from an infant and it always feels like bringing our kids to extended family. Special shout out to Qiu Laoshi who, hands down, is our younger one’s favourite teacher for the past 3 years - we are simply blown away by the level of care and concern she has shown. Parents who are looking for a pre-school should at least pay the school a visit to see if you are keen!","2025-07-03T14:44:07.773Z","0","Andrew Doong","19","true",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2poNGIyZDVZVmx1VjNKMVNGSk9WMEpQTFZwVlJYYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poNGIyZDVZVmx1VjNKMVNGSk9WMEpQTFZwVlJYYxAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOjh4b2d5YVluV3J1SFJOV0JPLVpVRXc%7C0cOdRri67bO%7C?hl=en","102059954391747989354","https://lh3.googleusercontent.com/a/ACg8ocIkDkP9uA-EA2Zyxl7yOrQeI69ujSK7NR922kD5qFDmhJ5A9g=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/102059954391747989354?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","I sent my boy to TSH at 21m. At first I was worried as he was not eating lunch but he adapted very well after 2 weeks in. He is now happy during drop off and pick up. Ms Lauren, Ms Jean are so lovely and kind. They look happy all the time. Li laoshi and ms Florence (his Chinese and English teachers) are equally attentive and caring. I am thankful that he is under good care at school.","2025-07-03T04:29:50.855Z","0","Susan Nguyen","9","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tFNFgwWnlVekF6YURKZlUxUmhObkExVVhwcFpWRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tFNFgwWnlVekF6YURKZlUxUmhObkExVVhwcFpWRRAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOkE4X0ZyUzAzaDJfU1RhNnA1UXppZVE%7C0cOVRymyGEs%7C?hl=en","108731430110815510383","https://lh3.googleusercontent.com/a-/ALV-UjX4hY3EukXZSj_BKCejttj1njy8KDLNH76PyewuMjJb1-c7QpJk2A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108731430110815510383?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","Have you been to school & feel happy every day? This branch of the Schoolhouse is one such school. My daughter has been attending the schoolhouse @ River Valley since she was 3 years old.  She's a happy baby since,  She's 6 now.

They really put into thoughts on how children are developed at different learning stages.  E.g. the deco of this school is based on warm neutral colours. Learning materials are in rainbow colours.  It allows the child to focus better in listening & observing.

The emphasis of "" joy in learning "" is strong here.  Where children knows & build their confidence too.

The principal & staffs are warm & friendly... it makes the children happy going there.

If I were to choose again, I would choose the schoolhouse again.

Thank you Ms Lauren, Ms Jean & all the teachers & staff for making my daughter the journey of preparation to primary school a great one... Great memories & great learning,  great fun! 👍","2025-07-03T02:49:57.546Z","0","Gladys Quek","5","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT25adWNrOXJZVTl5WW1GM1l6ZFhkSFIwU2s1T05IYxAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BQhmItW51_6hIIbXR6z1M9c5dlCdQ4E4XN20yfgljkEn9eUK0WkF8IIF9W0YJPGYjckleJK6aa6pgUXXJfz6dz-ZQxca6s3XD29ZzqXwUWcA19PaNKcJlvmyGhf0BEBbzeaFtvzvpbaJE","https://lh3.googleusercontent.com/geougc-cs/AB3l90C6Uw91cVls1r05UwJgbTvtbZtBLLbCM8o3pa_04WDW4iwD9DRhFBLqdLPNWsfE-ke6Az3uAQXZaVFBiXZT7BOiuh0HE1aeAw1W2SM1_t_j98Dz3HypjGB18iMSY43FPelyXXsGqI56cIlj",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25adWNrOXJZVTl5WW1GM1l6ZFhkSFIwU2s1T05IYxAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOnZuck9rYU9yYmF3YzdXdHR0Sk5ONHc%7C0cOTzKVY3gW%7C?hl=en","108579039155327364554","https://lh3.googleusercontent.com/a-/ALV-UjUwJ0ZFaJgp58V8gcZP0GhTP4wnt4J7Ub7j4dRUX0OVClQf3p-1=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108579039155327364554?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","Have been sending my 2 kids to the school house for the past few years. Teachers have always been excellent. Appreciate their love and care for the children. A nurturing environment for the children. Both kids have been enjoying going to school from day 1. Also there is always constant feedback and input from the school on the kids progress.","2025-07-03T02:02:20.279Z","0","Timothy Teo","8","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tSbVZGSkxZa2xSUVVsSlF6VXRUamx1YjJoVVEzYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSbVZGSkxZa2xSUVVsSlF6VXRUamx1YjJoVVEzYxAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOkRmVFJLYklRQUlJQzUtTjlub2hUQ3c%7C0cOTHgFeyih%7C?hl=en","103228258173514328308","https://lh3.googleusercontent.com/a/ACg8ocKqk_dRPPELynJKiqezogX6nZ9oEADuBeJGuZ4m0MIJSulVrg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103228258173514328308?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5",,"2025-07-03T01:12:39.515Z","0","Erene Chu","0","false",,,,"a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2pSalJVVmhZamxRTTFKT2FXdzRORXd4UW5wemIzYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSalJVVmhZamxRTTFKT2FXdzRORXd4UW5wemIzYxAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOjRjRUVhYjlQM1JOaWw4NEwxQnpzb3c%7C0cOSZ6TgeY6%7C?hl=en","116217484906592889282","https://lh3.googleusercontent.com/a/ACg8ocLxUNRBwedpo7bekSxBZf_BJTbiGjoUpyTEayvX13O3-ANWWw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116217484906592889282?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","The principal, teachers and all staff in the school are clearly passionate about their work, and it comes across in the patience and care they show to the children. Our daughter loves going to school and all her teachers. The tremendous amount of effort and thought the school puts into activities eg Parents’ Day, Family Day etc is amazing, and we have thoroughly enjoyed every activity. Thank you to the principal Ms Lauren and school teachers and staff for your love and dedication.","2025-07-02T18:16:39.815Z","0","Joanna Lin","6","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2pCYVQzSndlRVI2UldONVZVNTFXRzVZYVZodUxYYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCYVQzSndlRVI2UldONVZVNTFXRzVZYVZodUxYYxAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOjBaT3JweER6RWN5VU51WG5YaVhuLXc%7C0cOMT6kc1sH%7C?hl=en","101550294682409660978","https://lh3.googleusercontent.com/a/ACg8ocJzzU7UeNiTgZTPZodUjDtWVdDlSjqT2UCLxtBonh8rAylgkw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101550294682409660978?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","转眼间我家宝贝从不到两岁入园到现在已经3年了，每天都能从孩子灿烂的笑容里感受到他在幼儿园的幸福。特别感谢幼儿园营造出这样充满爱的成长环境，让孩子把'我们幼儿园最好玩'挂在嘴边。Qiu老师像妈妈一样的细心呵护帮助孩子顺利度过分离焦虑，Zheng老师总能通过有趣的游戏激发孩子的学习兴趣,看到孩子每天回家兴奋地分享'今天老师带我们做了这个 呢个… 作为家长真切感受到老师们的用心付出。感恩遇见这样一支有爱心、懂教育、负责任的教师团队，让孩子人生的第一所学校充满温暖！","2025-07-02T10:31:33.323Z","0","Song Zhen","15","true",,,"zh","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xsT2JsOVpTVzE1WjNsaFVsYzFXV3BQUjJwc01VRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsT2JsOVpTVzE1WjNsaFVsYzFXV3BQUjJwc01VRRAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOllObl9ZSW15Z3lhUlc1WWpPR2psMUE%7C0cOFe4IHtLE%7C?hl=en","105044359570309926193","https://lh3.googleusercontent.com/a-/ALV-UjV_iuABgATBiNh-Tf5AkSSIpPFbDkeRkktvQPkaFQU7zhlD5QyR=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/105044359570309926193?hl=en","In the blink of an eye, my baby has been in kindergarten for three years since he was less than two years old. Every day, I can feel his happiness in kindergarten from his bright smile. I am especially grateful to the kindergarten for creating such a loving growth environment, so that the child always says ""our kindergarten is the most fun"". Teacher Qiu's motherly care helps the child to smoothly overcome separation anxiety. Teacher Zheng can always stimulate the child's interest in learning through interesting games. Seeing the child excitedly share with us every day when he comes home, ""Today the teacher took us to do this..."" As a parent, I can really feel the teachers' dedication. I am grateful to meet such a caring, educational and responsible team of teachers, which makes the first school in the child's life full of warmth!","en",,,,,,,,,,,,,,,,,,,,,
"The Schoolhouse River Valley","5","Super friendly teachers","2025-07-02T08:27:32.735Z","0","Cindy","2","false",,,"en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2psUlN6aDJNWGR2YjJsMGFtMXRXSEJDWW05c1YxRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psUlN6aDJNWGR2YjJsMGFtMXRXSEJDWW05c1YxRRAB!2m1!1s0x0:0xd63057a7242df717!3m1!1s2@1:CAIQACodChtycF9oOjlRSzh2MXdvb2l0am1tWHBCYm9sV1E%7C0cODpofpS7y%7C?hl=en","105430506497648854436","https://lh3.googleusercontent.com/a/ACg8ocKMh156weiej9I9Io1dsq2aY2OnyAIpIFcvnN-oSoVs8E7dSo8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105430506497648854436?hl=en",,,,,,,,,,,,,,,,,,,,,,,
